pair_ID,sentence_A,sentence_B,relatedness_score,entailment_judgment
940,,A little boy is jumping into a puddle in the street,3.8,NEUTRAL
943,,A young child is wearing boots made of green rubber and playing in a puddle full of mud,4.2,NEUTRAL
944,,A little boy is jumping into a puddle on the street,2.9,NEUTRAL
945,,A little boy is jumping into a puddle on the street,2.6,NEUTRAL
948,,"Two toddlers are eating corndogs in a wagon, which is really small",3.4,NEUTRAL
949,,"Two toddlers are eating corndogs in a wagon, which is really small",3.9,NEUTRAL
950,,Two young children are eating corndogs,4.9,ENTAILMENT
953,,Two young children are eating corndogs,4.5,ENTAILMENT
956,,Two young kids are eating corndogs,4.3,ENTAILMENT
957,,Two young kids are eating corndogs,1.6,NEUTRAL
959,,Two young kids are eating corndogs,4.3,ENTAILMENT
960,,A man in a shirt dyed purple is looking at a man in a black shirt who is doing a face which looks funny,5.0,ENTAILMENT
961,,A man in a shirt dyed purple is looking at a man in a black shirt who is doing a funny face,3.4,ENTAILMENT
962,,"A man in a purple shirt is dying another shirt black, which has a man looking at a dog doing a funny face painted on it.",3.0,NEUTRAL
963,,A man doing a pose is being watched by another man,4.6,ENTAILMENT
967,,There is no man in a pose being watched by another man,3.6,NEUTRAL
970,,"A man in a shirt dyed purple is walking away from a man in a black shirt, who is serious",2.8,NEUTRAL
973,,The cowboy in blue and red pants is being tossed by a horse,4.9,ENTAILMENT
975,,The cowboy is tossing the blue and red pants towards the horse,2.9,NEUTRAL
978,,A man is falling off a horse on a track and is laid in the wild,3.0,NEUTRAL
979,,A horse is tossing the cowboy wearing pants of blue and red color,3.4,NEUTRAL
984,,The cowboy is tossing the blue and red pants towards the horse,2.2,NEUTRAL
985,,A horse is tossing the cowboy wearing pants of blue and red color,2.7,NEUTRAL
989,,"A man and a boy are standing at the bottom of some stairs, which are outdoors",5.0,ENTAILMENT
991,,The man is standing outdoor and the boy is falling over the bottom of the stairs,3.3,NEUTRAL
994,,The man is standing outdoor and the boy is falling over the bottom of the stairs,2.0,NEUTRAL
996,,"The man and the boy are standing at the bottom of the stairs, which are outdoors",2.2,NEUTRAL
998,,An adult is in the amphitheater and is talking to a boy,1.8,NEUTRAL
1000,,"A boy in a red shirt is behind a long blue wall and is lowering an eyebrow, facing the camera",4.0,NEUTRAL
1002,,A boy is standing in front of the blue building in the space reserved for handicapped people,4.1,CONTRADICTION
1004,,There is no boy standing in front of the blue building in the space reserved for handicapped people,2.0,NEUTRAL
1007,,A boy is standing in front of the blue building in the space reserved for handicapped people,2.4,NEUTRAL
1008,,"The Jockeys are racing horses on the field, which is completely green",4.7,ENTAILMENT
1009,,"The Jockeys are slowing down their horses on the field, which is completely green",4.2,NEUTRAL
1010,,"The Jockeys are racing horses on the field, which is completely green",4.0,ENTAILMENT
1016,,"The Jockeys are racing horses on the field, which is completely green",2.8,NEUTRAL
1018,,"The Jockeys are slowing down their horses on the field, which is completely green",3.0,NEUTRAL
1019,,The green field for horse races is completely full of Jockeys,3.9,NEUTRAL
1021,,The woman is wearing sunglasses of large size and is holding newspapers in both hands,5.0,ENTAILMENT
1022,,There is no woman wearing sunglasses of large size and holding newspapers in both hands,3.8,CONTRADICTION
1026,,A woman is wearing sunglasses of large size and is holding newspapers in both hands,3.6,NEUTRAL
1028,,The woman is wearing sunglasses of large size and is holding newspapers in both hands,3.5,NEUTRAL
1029,,There is no woman wearing sunglasses of large size and holding newspapers in both hands,3.0,NEUTRAL
1031,,A woman is wearing sunglasses of large size and is holding newspapers in both hands,3.8,NEUTRAL
1033,,A person who is practicing snowboarding jumps into the air,3.5,NEUTRAL
1037,,A leap over white snow is greatly appealing to the snowboarders,3.2,NEUTRAL
1038,,A person who is practicing snowboarding jumps into the air,3.9,ENTAILMENT
1043,,The snowboarder is leaping over white snow,2.8,NEUTRAL
1044,,A person who is practicing snowboarding jumps into the air,4.1,ENTAILMENT
1045,,A dog is near the red ball in the air,4.9,ENTAILMENT
1046,,A dog is far from the red ball in the air,3.6,CONTRADICTION
1047,,A dog is near the red ball in the air,4.2,NEUTRAL
1048,,"A dog, which is small, is playing on the green grass",4.7,ENTAILMENT
1049,,"A dog, which is small, is running out of the green grass",3.9,NEUTRAL
1050,,A small kid is playing with a green toy dog on the grass,2.8,NEUTRAL
1052,,A dog is near the red ball in the air,2.6,NEUTRAL
1053,,A small kid is playing with a green toy dog on the grass,1.8,NEUTRAL
1054,,"A dog is near a ball colored in red, which is in the air",2.4,NEUTRAL
1055,,"A dog, which is small, is playing on the green grass",2.0,NEUTRAL
1057,,"A dog, which is small, is playing on the green grass",2.7,NEUTRAL
1061,,A person is riding a motorbike in the event related to motocross,4.4,ENTAILMENT
1064,,A man is riding a motorbike in the event related to motocross,3.6,NEUTRAL
1065,,The person is riding a motorbike on a sandy track,3.565,NEUTRAL
1068,,The person isn't riding a motorbike on a sandy track,3.3,NEUTRAL
1069,,A person is riding a motorbike in the event related to motocross,3.3,NEUTRAL
1074,,The young girl with a pink shirt isn't peacefully lying on the grass,4.5,CONTRADICTION
1076,,The young girl with a shirt dyed pink is peacefully lying on the grass,4.1,NEUTRAL
1080,,A girl is naked and is standing on the grass,3.3,NEUTRAL
1082,,A large dog is running on the grass with a tennis ball in its mouth,4.7,ENTAILMENT
1083,,A large dog is running on the grass with a tennis ball in its mouth,3.5,CONTRADICTION
1084,,A large tennis ball is being used to teach a dog to run in the grass and catch it with its mouth,3.8,NEUTRAL
1087,,"A large, gray ball is hitting a running dog, which is carrying some grass in its mouth",3.1,NEUTRAL
1088,,"A dog, which is large and gray, is difficultly carrying a ball in its mouth and running across the grass",4.2,NEUTRAL
1090,,A large dog is running on the grass with a tennis ball in its mouth,2.45,NEUTRAL
1091,,A dog of large size is running on the grass with a tennis ball in its mouth,4.2,NEUTRAL
1092,,There is no large dog running on the grass with a tennis ball in its mouth,3.4,NEUTRAL
1093,,"A dog, which is large and gray, is carrying a ball in its mouth and running across the grass",3.2,NEUTRAL
1094,,A large dog is running on the grass with a tennis ball in its mouth,4.4,ENTAILMENT
1095,,A man is opening a package that contains headphones,4.9,ENTAILMENT
1097,,A man who is wearing headphones is opening a package ,2.9,NEUTRAL
1099,,A woman is riding a horse,2.8,CONTRADICTION
1104,,A woman is riding a horse,1.2,NEUTRAL
1105,,A man is opening a package that contains headphones,1.1,NEUTRAL
1108,,A man who is wearing headphones is opening a package ,2.8,NEUTRAL
1109,,A man is singing a song and playing the guitar,4.9,ENTAILMENT
1111,,A man is opening a package that contains headphones,1.2,NEUTRAL
1112,,There is no man singing and playing the guitar,1.2,NEUTRAL
1115,,A man who is wearing headphones is opening a package ,1.9,NEUTRAL
1117,,A dog is riding a skateboard,4.3,ENTAILMENT
1118,,There is no dog riding a skateboard,3.5,CONTRADICTION
1120,,There is no dog riding a skateboard,3.2,CONTRADICTION
1122,,A dog is riding a skateboard,3.8,CONTRADICTION
1128,,A sea turtle is hunting for fish,3.9,NEUTRAL
1129,,The turtle is following the fish,4.6,ENTAILMENT
1133,,The turtle isn't following the fish,3.2,NEUTRAL
1135,,A sea turtle is hunting for food,3.9,NEUTRAL
1145,,The car is being driven by a man,1.4,NEUTRAL
1147,,A man is driving a car,1.0,NEUTRAL
1149,,A man is playing a guitar,2.8,CONTRADICTION
1153,,A man is playing a guitar,2.5,NEUTRAL
1154,,A man is playing a piano,2.4,NEUTRAL
1155,,A man is playing a piano,3.2,NEUTRAL
1157,,A woman is adding ingredients to a bowl,4.6,ENTAILMENT
1161,,A woman is adding ingredients to a bowl,4.3,NEUTRAL
1162,,A woman is adding ingredients to a bowl,3.5,NEUTRAL
1165,,A woman is adding ingredients to a bowl,4.1,ENTAILMENT
1167,,A woman is slicing a carrot,4.1,CONTRADICTION
1169,,A woman is slicing a potato,3.9,CONTRADICTION
1175,,A woman is boiling shrimps,4.1,NEUTRAL
1179,,A woman is arranging her hair,1.2,NEUTRAL
1180,,There is no woman combing her hair,1.0,NEUTRAL
1182,,A woman is combing her hair,1.5,NEUTRAL
1184,,A man and a woman are walking through a wooded area,4.5,ENTAILMENT
1188,,A man and a woman are walking through a wooded area,4.5,ENTAILMENT
1191,,A man and a woman are walking through a desert area,3.8,NEUTRAL
1193,,A man is speaking on a podium,4.8,ENTAILMENT
1194,,There is no man speaking on a podium,3.0,CONTRADICTION
1195,,A podium is where a man is speaking,4.8,ENTAILMENT
1196,,A man is speaking on a stage,3.4,NEUTRAL
1200,,There is no man speaking on a stage,3.4,NEUTRAL
1202,,A man is speaking on a stage,4.1,NEUTRAL
1205,,A man is speaking on a podium,4.3,NEUTRAL
1206,,A woman is talking on a telephone,4.7,ENTAILMENT
1207,,A woman is talking on a telephone,3.5,CONTRADICTION
1212,,Two boys are talking on the phone,2.5,NEUTRAL
1213,,Two boys are talking on the phone,2.8,NEUTRAL
1214,,Two boys are talking on the phone,3.1,NEUTRAL
1215,,A monkey is wading through a river,4.0,NEUTRAL
1219,,A monkey is wading through a marsh,3.9,NEUTRAL
1221,,A small monkey is walking through water,4.3,NEUTRAL
1222,,There is no monkey wading through a marsh,3.7,NEUTRAL
1227,,There is no man slicing a tomato,3.3,CONTRADICTION
1228,,A man is slicing a bun,3.2,NEUTRAL
1230,,A man is slicing a tomato,2.9,NEUTRAL
1239,,A woman is performing in the rain,3.4,NEUTRAL
1240,,A woman is dancing and singing with other women,3.1,NEUTRAL
1242,,A woman is peeling a potato,4.9,ENTAILMENT
1244,,A woman is slicing a tomato,3.1,NEUTRAL
1246,,A man is slicing a red tomato,2.3,NEUTRAL
1248,,A woman is slicing a tomato,3.2,NEUTRAL
1249,,There is no woman peeling a potato,1.8,NEUTRAL
1251,,A woman is mixing eggs,4.5,ENTAILMENT
1255,,A woman is mixing eggs,2.5,NEUTRAL
1259,,A woman is mixing eggs,2.2,NEUTRAL
1268,,A band is playing onstage,4.9,ENTAILMENT
1270,,A man is mixing,3.7,CONTRADICTION
1271,,A man is mowing a lawn,3.0,NEUTRAL
1273,,A man is arranging the garden,1.5,NEUTRAL
1274,,A man is not mowing a lawn,1.9,NEUTRAL
1275,,A man is mowing a lawn,1.6,NEUTRAL
1276,,A man is mowing a lawn,1.2,NEUTRAL
1280,,A man is walking outside,4.1,ENTAILMENT
1282,,A man is walking in a yard,2.2,NEUTRAL
1283,,A man is dancing,1.6,NEUTRAL
1284,,A man is walking outside,3.2,NEUTRAL
1287,,A cat is swinging on a fan,4.5,ENTAILMENT
1291,,A cat is stuck on a ceiling fan that is moving,4.1,NEUTRAL
1292,,A cat is swinging on a fan,4.635,ENTAILMENT
1293,,A cat is stuck on a moving ceiling fan,3.8,NEUTRAL
1294,,There is no cat swinging on a fan,2.8,CONTRADICTION
1297,,There is no man playing flute,3.5,CONTRADICTION
1303,,There is no man playing soccer,1.3,NEUTRAL
1305,,A man is playing soccer,1.1,NEUTRAL
1308,,A man is playing soccer,1.7,NEUTRAL
1311,,A person is doing a trick with some cards,4.8,ENTAILMENT
1317,,A man is frying a tortilla,1.0,NEUTRAL
1318,,A boy is spanking a man with a toy weapon,4.5,ENTAILMENT
1319,,A boy is spanking a woman with a plastic sword,3.5,NEUTRAL
1321,,A man is being hit by a kid with a weapon,4.4,ENTAILMENT
1326,,A boy is spanking a man with a plastic sword,3.5,NEUTRAL
1328,,A boy is spanking a woman with a plastic sword,3.5,NEUTRAL
1329,,A man is spanking a boy with a plastic sword,3.3,NEUTRAL
1335,,A woman is being measured by another woman,4.4,ENTAILMENT
1336,,The lady is measuring the ankle of another woman,3.0,NEUTRAL
1341,,A man is making a phone call,3.4,CONTRADICTION
1342,,A man is making a call on a cell phone,4.8,ENTAILMENT
1344,,A man is making a phone call,4.3,NEUTRAL
1345,,A man is making a phone call,3.8,NEUTRAL
1346,,A man is talking on the phone,4.2,NEUTRAL
1350,,A dog is rolling from side to side,3.8,CONTRADICTION
1352,,A puppy is repeatedly rolling from side to side on its back,3.8,CONTRADICTION
1354,,There is no puppy rolling,3.6,NEUTRAL
1355,,An animal is rolling from side to side in a garden,4.1,NEUTRAL
1358,,A pencil is being sharpened,4.5,ENTAILMENT
1359,,A machine is sharpening a pencil,2.9,NEUTRAL
1361,,The machine is shaving the end of a pencil,3.8,CONTRADICTION
1365,,The machine is shaving the end of a pencil,2.1,NEUTRAL
1368,,A man is playing a keyboard,3.7,CONTRADICTION
1371,,A pianist is playing the keyboard,4.2,NEUTRAL
1372,,A man is playing a keyboard,2.6,CONTRADICTION
1373,,A person is playing the keyboard,4.3,ENTAILMENT
1376,,A man is rinsing a large piece of meat,4.6,ENTAILMENT
1378,,A person is rinsing a steak with water,5.0,ENTAILMENT
1379,,A person is rinsing a steak with water,4.0,CONTRADICTION
1380,,A man is rinsing a large steak,4.2,NEUTRAL
1381,,A man is rinsing a large steak,3.8,CONTRADICTION
1384,,A person is rinsing a steak with water,4.6,NEUTRAL
1385,,A person is chopping an onion,4.6,ENTAILMENT
1386,,A person is chopping an onion,4.4,CONTRADICTION
1387,,A person is riding a motorcycle,4.4,ENTAILMENT
1388,,A person is standing near a motorcycle,3.3,CONTRADICTION
1389,,A person is riding an old motorcycle,1.1,NEUTRAL
1399,,A man is crying,2.1,NEUTRAL
1403,,A man is chopping butter into a container,5.0,ENTAILMENT
1404,,A man is chopping butter into a container,4.8,ENTAILMENT
1405,,A woman is cutting shrimps,4.0,NEUTRAL
1407,,A prawn is being cut by a woman,2.3,NEUTRAL
1408,,A man is chopping butter into a container,1.8,NEUTRAL
1409,,A woman is cutting shrimps,1.4,NEUTRAL
1414,,Men are sawing,4.8,ENTAILMENT
1415,,There are no men sawing,3.9,CONTRADICTION
1417,,There are no men sawing,3.9,CONTRADICTION
1419,,Women are sawing logs,3.8,NEUTRAL
1421,,A woman is brushing her feet,3.7,NEUTRAL
1427,,A woman is washing her feet,1.0,NEUTRAL
1429,,A woman is chopping an onion,1.2,NEUTRAL
1431,,A man is not playing a guitar,3.4,CONTRADICTION
1432,,A musician is playing a keyboard,4.2,ENTAILMENT
1434,,A musician is playing a keyboard,2.3,NEUTRAL
1435,,A man is playing a guitar,2.7,NEUTRAL
1438,,A man is playing a keyboard,3.0,NEUTRAL
