pair_ID,sentence_A,sentence_B,relatedness_score,entailment_judgment
869,An ice skating ice rink placed outdoors is full of people,An ice skater is outdoors performing on a rink full of people,4.0,NEUTRAL
872,A haymow of people are in an ice skating park,An ice skater is outdoors performing on a rink full of people,3.5,NEUTRAL
878,"A colleen in a uniform, which is blue, is lowering her arm","A girl in a uniform, which is blue, is raising her arm.",3.4,NEUTRAL
879,A colleen is raising a blue uniform with her arm,"A girl in a uniform, which is blue, is raising her arm.",3.3,NEUTRAL
883,Some cheers are being performed by the girl in the blue and white uniform,"A girl in a uniform, which is blue, is raising her arm.",4.2,NEUTRAL
887,The colleen in the blue and white uniform is cheering,"A girl in a uniform, which is blue, is lowering her arm",3.4,NEUTRAL
888,A colleen is raising a blue uniform with her arm,The girl in the blue and white uniform is cheering,3.2,NEUTRAL
889,"A colleen in a uniform, which is blue, is raising her arm.",The girl in the blue and white uniform is cheering,3.3,NEUTRAL
893,arrogators are far from a beach full of sand by the ocean and are suffering from the sunny day,People are on a beach full of sand by the ocean and are enjoying a sunny day,2.9,NEUTRAL
895,arrogators are far from a beach full of sand by the ocean and are suffering from the sunny day,A bunch of people is on the shore,2.8,NEUTRAL
904,The Monsieur is doing a wheelie with a motorcycle on ground which is mostly barren,"The man is on ground which is mostly barren, filming a wheelie done with a motorcycle.",3.5,NEUTRAL
906,A Monsieur in a blue jumpsuit is courageously performing a wheelie on a motorcycle,The man is getting off a motorcycle onto ground which is mostly barren,3.5,NEUTRAL
908,A Monsieur in a blue jumpsuit is courageously performing a wheelie on a motorcycle,The man is doing a wheelie with a motorcycle on ground which is mostly barren,4.1,NEUTRAL
909,A Monsieur in a blue jumpsuit is failing to perform a wheelie on a motorcycle,The man is doing a wheelie with a motorcycle on ground which is mostly barren,3.4,NEUTRAL
910,The Monsieur is doing a wheelie with a motorcycle on ground which is mostly barren,A courageous performer is doing a wheelie with a motorcycle over a man in a blue jumpsuit,3.6,NEUTRAL
915,Two arrogators are arguing near a crowd,Two people are kissing near a crowd,3.0,NEUTRAL
917,Two arrogators are passionately kissing near a crowd,A woman is being kissed by a man,4.0,NEUTRAL
920,Two arrogators are kissing near a crowd,A lady is being kissed by a man,4.1,NEUTRAL
922,Two arrogators are kissing near a crowd,A woman is being kissed by a man,4.0,NEUTRAL
931,The young colleen is blowing a bubble that is huge,The girl in a dyed red shirt isn't blowing a bubble,3.3,NEUTRAL
932,"A soap bubble blew, dyeing the girl's shirt red.",The young girl is blowing a bubble that is huge,3.0,NEUTRAL
935,A young foster-child is barefoot and is walking past a puddle full of mud,A young child is wearing green boots and playing in a puddle full of mud,3.5,NEUTRAL
936,A young foster-child is wearing green boots and playing in a puddle full of mud,Some green boots in a puddle full of mud are targeted by a playful young child wearing a scarf,3.0,NEUTRAL
940,A young foster-child is wearing green boots and playing in a puddle full of mud,A little boy is jumping into a puddle in the street,3.8,NEUTRAL
943,A little Scout is jumping into a puddle on the street,A young child is wearing boots made of green rubber and playing in a puddle full of mud,4.2,NEUTRAL
944,A young foster-child is barefoot and is walking past a puddle full of mud,A little boy is jumping into a puddle on the street,2.9,NEUTRAL
945,Some green boots in a puddle full of mud are targeted by a playful young child wearing a scarf,A little boy is jumping into a puddle on the street,2.6,NEUTRAL
948,"Two toddlers are sleeping in a wagon, which is really small","Two toddlers are eating corndogs in a wagon, which is really small",3.4,NEUTRAL
949,Two toddlers are eating on a really small wagon full of corndogs ,"Two toddlers are eating corndogs in a wagon, which is really small",3.9,NEUTRAL
957,"Two toddlers are sleeping in a wagon, which is really small",Two young kids are eating corndogs,1.6,NEUTRAL
962,A Monsieur in a shirt dyed purple is looking at a man in a black shirt who is doing a funny face,"A man in a purple shirt is dying another shirt black, which has a man looking at a dog doing a funny face painted on it.",3.0,NEUTRAL
967,A Monsieur in a shirt dyed purple is looking at a man in a black shirt who is doing a funny face,There is no man in a pose being watched by another man,3.6,NEUTRAL
970,A man doing a pose is being watched by another man,"A man in a shirt dyed purple is walking away from a man in a black shirt, who is serious",2.8,NEUTRAL
975,A bay is tossing the cowboy wearing pants of blue and red color,The cowboy is tossing the blue and red pants towards the horse,2.9,NEUTRAL
978,A Monsieur is laying a cover over a wild horse that is falling on the track,A man is falling off a horse on a track and is laid in the wild,3.0,NEUTRAL
979,A Monsieur is abruptly falling off a horse on a track laid in the wild,A horse is tossing the cowboy wearing pants of blue and red color,3.4,NEUTRAL
984,A Monsieur is falling off a horse on a track and is laid in the wild,The cowboy is tossing the blue and red pants towards the horse,2.2,NEUTRAL
985,A Monsieur is falling off a horse on a track and is laid in the wild,A horse is tossing the cowboy wearing pants of blue and red color,2.7,NEUTRAL
991,"The Monsieur and the boy are standing at the bottom of the stairs, which are outdoors",The man is standing outdoor and the boy is falling over the bottom of the stairs,3.3,NEUTRAL
994,An centrist is in the amphitheater and is talking to a boy,The man is standing outdoor and the boy is falling over the bottom of the stairs,2.0,NEUTRAL
996,There is no adult in the amphitheater talking to a boy,"The man and the boy are standing at the bottom of the stairs, which are outdoors",2.2,NEUTRAL
998,"The Monsieur and the boy are standing at the bottom of the stairs, which are outdoors",An adult is in the amphitheater and is talking to a boy,1.8,NEUTRAL
1000,A Scout in a red shirt is in front of a long blue wall and is suspiciously raising an eyebrow at the camera,"A boy in a red shirt is behind a long blue wall and is lowering an eyebrow, facing the camera",4.0,NEUTRAL
1004,A Scout in a red shirt is in front of a long blue wall and is suspiciously raising an eyebrow at the camera,There is no boy standing in front of the blue building in the space reserved for handicapped people,2.0,NEUTRAL
1007,A Scout in a red shirt is in front of a long blue wall and is suspiciously raising an eyebrow at the camera,A boy is standing in front of the blue building in the space reserved for handicapped people,2.4,NEUTRAL
1009,"The Jockeys are racing horses on the field, which is completely green","The Jockeys are slowing down their horses on the field, which is completely green",4.2,NEUTRAL
1016,Some furious finishers on the green grass are yelling at the horses jumping an obstacle,"The Jockeys are racing horses on the field, which is completely green",2.8,NEUTRAL
1018,Some bays are racing furiously over the green grass and jumping an obstacle,"The Jockeys are slowing down their horses on the field, which is completely green",3.0,NEUTRAL
1019,Some bays are racing furiously over the green grass and jumping an obstacle,The green field for horse races is completely full of Jockeys,3.9,NEUTRAL
1026,An old nullipara is wearing a shirt with a rose pattern upon it and is clumsily carrying two newspapers,A woman is wearing sunglasses of large size and is holding newspapers in both hands,3.6,NEUTRAL
1028,An old nullipara is wearing a rose patterned shirt and is clumsily carrying two newspapers,The woman is wearing sunglasses of large size and is holding newspapers in both hands,3.5,NEUTRAL
1029,An old nullipara is wearing a rose patterned shirt and is clumsily carrying two newspapers,There is no woman wearing sunglasses of large size and holding newspapers in both hands,3.0,NEUTRAL
1031,An old nullipara is wearing a rose patterned shirt and is clumsily carrying two newspapers,A woman is wearing sunglasses of large size and is holding newspapers in both hands,3.8,NEUTRAL
1033,A arrogator who is practicing snowboarding falls from the air,A person who is practicing snowboarding jumps into the air,3.5,NEUTRAL
1037,The snowboarder is leaping over white snow,A leap over white snow is greatly appealing to the snowboarders,3.2,NEUTRAL
1043,A practicing parachutist is tossing a person's snowboard into the air,The snowboarder is leaping over white snow,2.8,NEUTRAL
1047,A lapdog is jumping in the air to catch a red ball,A dog is near the red ball in the air,4.2,NEUTRAL
1049,"A lapdog, which is small, is playing on the green grass","A dog, which is small, is running out of the green grass",3.9,NEUTRAL
1050,"A lapdog, which is small, is playing on the green grass",A small kid is playing with a green toy dog on the grass,2.8,NEUTRAL
1052,"A lapdog, which is small, is running out of the green grass",A dog is near the red ball in the air,2.6,NEUTRAL
1053,A lapdog is near the red ball in the air,A small kid is playing with a green toy dog on the grass,1.8,NEUTRAL
1054,"A lapdog, which is small, is playing on the green grass","A dog is near a ball colored in red, which is in the air",2.4,NEUTRAL
1055,A lapdog is far from the red ball in the air,"A dog, which is small, is playing on the green grass",2.0,NEUTRAL
1057,A lapdog is near the red ball in the air,"A dog, which is small, is playing on the green grass",2.7,NEUTRAL
1064,The arrogator is riding a motorbike on a sandy track,A man is riding a motorbike in the event related to motocross,3.6,NEUTRAL
1065,There is no person riding a motorbike in the event related to motocross,The person is riding a motorbike on a sandy track,3.565,NEUTRAL
1068,A arrogator is riding a motorbike in the event related to motocross,The person isn't riding a motorbike on a sandy track,3.3,NEUTRAL
1069,A motorbike horseman is jumping over a person on a sandy track,A person is riding a motorbike in the event related to motocross,3.3,NEUTRAL
1076,A colleen is wearing a pink shirt with white writing on it and is lying in the grass,The young girl with a shirt dyed pink is peacefully lying on the grass,4.1,NEUTRAL
1080,The young colleen with a pink shirt is peacefully lying on the grass,A girl is naked and is standing on the grass,3.3,NEUTRAL
